query_id,query_title_id,v1_unigrams_q-len,v1_unigrams_t-len,v1_unigrams_dice-ratio,v1_unigrams_jaccard-ratio,v1_unigrams_edit-seq-ratio,v1_unigrams_edit-set-ratio,v1_bigrams_q-len,v1_bigrams_t-len,v1_bigrams_dice-ratio,v1_bigrams_jaccard-ratio,v1_bigrams_edit-seq-ratio,v1_bigrams_edit-set-ratio,v1_trigrams_q-len,v1_trigrams_t-len,v1_trigrams_dice-ratio,v1_trigrams_jaccard-ratio,v1_trigrams_edit-seq-ratio,v1_trigrams_edit-set-ratio
222,3,1.3862943611198906,2.3978952727983707,0.46153846153846156,0.3,0.38461538461538464,0.46153846153846156,1.0986122886681098,2.302585092994046,0.0,0.0,0.21883998354586592,0.21883998354586592,0.6931471805599453,2.1972245773362196,0.0,0.0,0.15555555555555559,0.15555555555555559
29,3,1.0986122886681098,2.302585092994046,0.18181818181818182,0.1,0.23376623376623373,0.28571428571428575,0.6931471805599453,2.1972245773362196,0.0,0.0,0.16374269005847955,0.16374269005847955,0.6931471805599453,2.0794415416798357,0.0,0.0,0.15909090909090906,0.15909090909090906
166,5,1.3862943611198906,2.4849066497880004,0.2857142857142857,0.16666666666666666,0.3809523809523809,0.380952380952381,1.0986122886681098,2.3978952727983707,0.0,0.0,0.24074074074074062,0.24074074074074078,0.6931471805599453,2.302585092994046,0.0,0.0,0.12857142857142864,0.12857142857142864
438,7,1.0986122886681098,2.5649493574615367,0.18181818181818182,0.1,0.21428571428571427,0.21428571428571427,0.6931471805599453,2.4849066497880004,0.0,0.0,0.11111111111111116,0.11111111111111116,0.6931471805599453,2.3978952727983707,0.0,0.0,0.10606060606060617,0.10606060606060601
19,4,1.3862943611198906,2.833213344056216,0.1111111111111111,0.058823529411764705,0.20175438596491233,0.22807017543859653,1.0986122886681098,2.772588722239781,0.0,0.0,0.1260504201680672,0.1260504201680672,0.6931471805599453,2.70805020110221,0.0,0.0,0.07777777777777786,0.07777777777777774
482,2,1.0986122886681098,3.1354942159291497,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.6931471805599453,3.091042453358316,0.09090909090909091,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.6931471805599453,3.044522437723423,0.0,0.0,0.08281573498964806,0.08281573498964806
266,17,1.0986122886681098,2.772588722239781,0.25,0.14285714285714285,0.23529411764705882,0.23529411764705882,0.6931471805599453,2.70805020110221,0.0,0.0,0.10666666666666665,0.10666666666666665,0.6931471805599453,2.6390573296152584,0.0,0.0,0.1008403361344538,0.1008403361344538
535,5,1.6094379124341003,2.3978952727983707,0.2857142857142857,0.16666666666666666,0.3428571428571429,0.38367346938775515,1.3862943611198906,2.302585092994046,0.16666666666666666,0.09090909090909091,0.29365079365079366,0.36772486772486773,1.0986122886681098,2.1972245773362196,0.0,0.0,0.2454545454545455,0.2696969696969697
628,6,1.6094379124341003,2.0794415416798357,0.5454545454545454,0.375,0.5454545454545454,0.6666666666666667,1.3862943611198906,1.9459101490553132,0.2222222222222222,0.125,0.49473684210526314,0.49473684210526314,1.0986122886681098,1.791759469228055,0.0,0.0,0.4291871921182266,0.4291871921182266
636,1,1.6094379124341003,2.833213344056216,0.3157894736842105,0.1875,0.3142857142857142,0.3571428571428571,1.3862943611198906,2.772588722239781,0.1111111111111111,0.058823529411764705,0.25,0.2777777777777778,1.0986122886681098,2.70805020110221,0.0,0.0,0.17868589743589747,0.17868589743589736
149,2,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.226010101010101,0.3055555555555556,1.0986122886681098,2.5649493574615367,0.0,0.0,0.18509316770186338,0.1928571428571428,0.6931471805599453,2.4849066497880004,0.0,0.0,0.10416666666666667,0.10416666666666667
506,17,1.3862943611198906,2.70805020110221,0.11764705882352941,0.0625,0.2039215686274511,0.22352941176470592,1.0986122886681098,2.6390573296152584,0.0,0.0,0.14574898785425106,0.14574898785425106,0.6931471805599453,2.5649493574615367,0.0,0.0,0.0946745562130177,0.0946745562130177
446,11,1.0986122886681098,2.4849066497880004,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.3076923076923077,0.6931471805599453,2.3978952727983707,0.18181818181818182,0.1,0.18181818181818182,0.18181818181818182,0.6931471805599453,2.302585092994046,0.0,0.0,0.16296296296296298,0.16296296296296298
87,2,1.791759469228055,2.772588722239781,0.4,0.25,0.4444444444444445,0.4444444444444445,1.6094379124341003,2.70805020110221,0.2222222222222222,0.125,0.3775853775853775,0.37758537758537764,1.3862943611198906,2.6390573296152584,0.0,0.0,0.29723707664884136,0.29723707664884136
84,11,1.0986122886681098,2.833213344056216,0.11764705882352941,0.0625,0.18518518518518523,0.18518518518518523,0.6931471805599453,2.772588722239781,0.0,0.0,0.08823529411764708,0.08823529411764708,0.6931471805599453,2.70805020110221,0.0,0.0,0.07272727272727267,0.07272727272727278
559,3,1.3862943611198906,2.302585092994046,0.5454545454545454,0.375,0.5,0.5,1.0986122886681098,2.1972245773362196,0.4,0.25,0.4,0.4,0.6931471805599453,2.0794415416798357,0.25,0.14285714285714285,0.25,0.25
395,2,1.6094379124341003,3.044522437723423,0.2727272727272727,0.15789473684210525,0.25,0.2916666666666667,1.3862943611198906,2.995732273553991,0.09090909090909091,0.047619047619047616,0.2257742257742258,0.2257742257742258,1.0986122886681098,2.9444389791664403,0.0,0.0,0.1440993788819876,0.1440993788819876
34,4,1.791759469228055,2.772588722239781,0.3333333333333333,0.2,0.2878787878787879,0.4116883116883117,1.6094379124341003,2.70805020110221,0.11764705882352941,0.0625,0.2863756613756614,0.3330610021786493,1.3862943611198906,2.6390573296152584,0.0,0.0,0.2668965997770345,0.2668965997770345
453,2,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.2857142857142857,0.33333333333333337,1.0986122886681098,2.5649493574615367,0.0,0.0,0.20288115246098443,0.20288115246098443,0.6931471805599453,2.4849066497880004,0.0,0.0,0.10144927536231885,0.10144927536231885
267,6,1.6094379124341003,2.6390573296152584,0.23529411764705882,0.13333333333333333,0.35480859010270777,0.35480859010270777,1.3862943611198906,2.5649493574615367,0.0,0.0,0.31620227038183707,0.3162022703818369,1.0986122886681098,2.4849066497880004,0.0,0.0,0.2444399102224037,0.24443991022240355
104,5,1.791759469228055,2.772588722239781,0.3157894736842105,0.1875,0.3777777777777779,0.4166666666666667,1.6094379124341003,2.70805020110221,0.2222222222222222,0.125,0.35784313725490197,0.35784313725490197,1.3862943611198906,2.6390573296152584,0.125,0.06666666666666667,0.31060606060606055,0.31060606060606066
723,6,0.6931471805599453,2.4849066497880004,0.0,0.0,0.08333333333333333,0.08333333333333333,0.6931471805599453,2.3978952727983707,0.0,0.0,0.09917355371900817,0.09917355371900834,0.6931471805599453,2.302585092994046,0.0,0.0,0.07058823529411776,0.07058823529411758
515,3,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.3214285714285714,0.3214285714285714,1.0986122886681098,2.5649493574615367,0.14285714285714285,0.07692307692307693,0.25274725274725274,0.25274725274725274,0.6931471805599453,2.4849066497880004,0.0,0.0,0.14666666666666664,0.14666666666666664
443,10,1.6094379124341003,2.6390573296152584,0.2857142857142857,0.16666666666666666,0.32679738562091504,0.32679738562091504,1.3862943611198906,2.5649493574615367,0.0,0.0,0.26666666666666666,0.271578947368421,1.0986122886681098,2.4849066497880004,0.0,0.0,0.19805481874447395,0.20181968569065353
487,8,1.0986122886681098,2.3978952727983707,0.3333333333333333,0.2,0.2777777777777777,0.3333333333333333,0.6931471805599453,2.302585092994046,0.0,0.0,0.16842105263157894,0.16842105263157894,0.6931471805599453,2.1972245773362196,0.0,0.0,0.15458937198067632,0.15458937198067632
454,1,1.3862943611198906,2.9444389791664403,0.21052631578947367,0.11764705882352941,0.2285714285714286,0.23809523809523808,1.0986122886681098,2.8903717578961645,0.0,0.0,0.1585139318885449,0.16315789473684209,0.6931471805599453,2.833213344056216,0.0,0.0,0.08144796380090501,0.08144796380090501
40,3,1.791759469228055,2.833213344056216,0.2,0.1111111111111111,0.3280423280423281,0.3280423280423281,1.6094379124341003,2.772588722239781,0.10526315789473684,0.05555555555555555,0.30617848970251715,0.30617848970251715,1.3862943611198906,2.70805020110221,0.0,0.0,0.273389355742297,0.2733893557422969
104,2,1.791759469228055,2.772588722239781,0.3157894736842105,0.1875,0.4428571428571428,0.4428571428571428,1.6094379124341003,2.70805020110221,0.2222222222222222,0.125,0.3888888888888889,0.3888888888888889,1.3862943611198906,2.6390573296152584,0.125,0.06666666666666667,0.31381118881118886,0.31381118881118886
354,2,1.6094379124341003,2.8903717578961645,0.3,0.17647058823529413,0.3401360544217687,0.3401360544217687,1.3862943611198906,2.833213344056216,0.0,0.0,0.24875915278392063,0.24875915278392055,1.0986122886681098,2.772588722239781,0.0,0.0,0.1625838664378218,0.1625838664378218
501,9,1.3862943611198906,2.70805020110221,0.25,0.14285714285714285,0.3235294117647059,0.3235294117647059,1.0986122886681098,2.6390573296152584,0.13333333333333333,0.07142857142857142,0.25,0.25,0.6931471805599453,2.5649493574615367,0.0,0.0,0.14102564102564094,0.14102564102564108
430,3,1.3862943611198906,2.70805020110221,0.23529411764705882,0.13333333333333333,0.2745098039215687,0.29411764705882354,1.0986122886681098,2.6390573296152584,0.0,0.0,0.18935574229691882,0.18935574229691882,0.6931471805599453,2.5649493574615367,0.0,0.0,0.11076923076923073,0.11076923076923073
386,2,1.6094379124341003,2.6390573296152584,0.23529411764705882,0.13333333333333333,0.3137254901960785,0.36078431372549025,1.3862943611198906,2.5649493574615367,0.0,0.0,0.24126984126984136,0.24338624338624346,1.0986122886681098,2.4849066497880004,0.0,0.0,0.1739130434782608,0.1739130434782608
490,6,1.3862943611198906,2.5649493574615367,0.26666666666666666,0.15384615384615385,0.3022222222222222,0.35555555555555557,1.0986122886681098,2.4849066497880004,0.0,0.0,0.2284382284382285,0.2284382284382285,0.6931471805599453,2.3978952727983707,0.0,0.0,0.13636363636363635,0.13636363636363635
189,8,1.0986122886681098,2.833213344056216,0.11764705882352941,0.0625,0.18518518518518523,0.18518518518518523,0.6931471805599453,2.772588722239781,0.0,0.0,0.09999999999999998,0.09999999999999998,0.6931471805599453,2.70805020110221,0.0,0.0,0.09275362318840573,0.09275362318840573
501,19,1.3862943611198906,2.833213344056216,0.21052631578947367,0.11764705882352941,0.28070175438596495,0.28070175438596495,1.0986122886681098,2.772588722239781,0.11764705882352941,0.0625,0.19117647058823528,0.19117647058823528,0.6931471805599453,2.70805020110221,0.0,0.0,0.1,0.1
657,1,1.0986122886681098,2.302585092994046,0.3333333333333333,0.2,0.18181818181818182,0.26262626262626265,0.6931471805599453,2.1972245773362196,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6931471805599453,2.0794415416798357,0.0,0.0,0.13157894736842102,0.13157894736842102
226,3,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.19642857142857129,0.29166666666666663,1.0986122886681098,2.5649493574615367,0.0,0.0,0.1476190476190476,0.1733193277310924,0.6931471805599453,2.4849066497880004,0.0,0.0,0.09333333333333327,0.09333333333333327
722,3,0.6931471805599453,2.3978952727983707,0.0,0.0,0.10909090909090903,0.10909090909090903,0.6931471805599453,2.302585092994046,0.0,0.0,0.08571428571428577,0.08571428571428577,0.6931471805599453,2.1972245773362196,0.0,0.0,0.07843137254901972,0.07843137254901952
138,7,1.3862943611198906,1.9459101490553132,0.2222222222222222,0.125,0.29629629629629634,0.40740740740740744,1.0986122886681098,1.791759469228055,0.0,0.0,0.2330827067669173,0.33082706766917297,0.6931471805599453,1.6094379124341003,0.0,0.0,0.22857142857142856,0.22857142857142856
377,11,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.3125,0.3125,1.0986122886681098,2.5649493574615367,0.0,0.0,0.2348901098901099,0.2348901098901099,0.6931471805599453,2.4849066497880004,0.0,0.0,0.125,0.125
148,9,1.0986122886681098,2.772588722239781,0.23529411764705882,0.13333333333333333,0.18487394957983191,0.23529411764705882,0.6931471805599453,2.70805020110221,0.0,0.0,0.10370370370370369,0.10370370370370369,0.6931471805599453,2.6390573296152584,0.0,0.0,0.08695652173913045,0.08695652173913045
288,2,1.3862943611198906,2.6390573296152584,0.26666666666666666,0.15384615384615385,0.29166666666666674,0.3214285714285714,1.0986122886681098,2.5649493574615367,0.0,0.0,0.1666666666666667,0.1666666666666667,0.6931471805599453,2.4849066497880004,0.0,0.0,0.11111111111111116,0.11111111111111116
717,7,1.791759469228055,2.833213344056216,0.2222222222222222,0.125,0.2963924963924963,0.35873015873015873,1.6094379124341003,2.772588722239781,0.0,0.0,0.26006191950464397,0.29145166838665293,1.3862943611198906,2.70805020110221,0.0,0.0,0.22787847063185668,0.2278784706318568
588,5,1.6094379124341003,3.091042453358316,0.18181818181818182,0.1,0.20571428571428568,0.26400000000000007,1.3862943611198906,3.044522437723423,0.0,0.0,0.1545893719806764,0.16723874904652933,1.0986122886681098,2.995732273553991,0.0,0.0,0.12210012210012218,0.122100122100122
688,14,1.6094379124341003,2.833213344056216,0.21052631578947367,0.11764705882352941,0.29444444444444445,0.3071428571428571,1.3862943611198906,2.772588722239781,0.0,0.0,0.2218152218152218,0.23280423280423287,1.0986122886681098,2.70805020110221,0.0,0.0,0.153010033444816,0.153010033444816
613,1,1.791759469228055,2.302585092994046,0.3076923076923077,0.18181818181818182,0.46190476190476193,0.46190476190476193,1.6094379124341003,2.1972245773362196,0.16666666666666666,0.09090909090909091,0.49439775910364153,0.49439775910364153,1.3862943611198906,2.0794415416798357,0.0,0.0,0.4816053511705686,0.4816053511705686
681,5,1.3862943611198906,3.044522437723423,0.18181818181818182,0.1,0.21739130434782608,0.21739130434782608,1.0986122886681098,2.995732273553991,0.0,0.0,0.1494645705172021,0.1494645705172021,0.6931471805599453,2.9444389791664403,0.0,0.0,0.07236842105263158,0.07236842105263158
255,3,1.791759469228055,2.9444389791664403,0.36363636363636365,0.2222222222222222,0.3768115942028985,0.391304347826087,1.6094379124341003,2.8903717578961645,0.19047619047619047,0.10526315789473684,0.32199546485260777,0.32199546485260777,1.3862943611198906,2.833213344056216,0.10526315789473684,0.05555555555555555,0.2732589048378522,0.2732589048378522
78,8,1.3862943611198906,2.833213344056216,0.11764705882352941,0.0625,0.19548872180451132,0.21804511278195485,1.0986122886681098,2.772588722239781,0.0,0.0,0.13533256439830837,0.13533256439830837,0.6931471805599453,2.70805020110221,0.0,0.0,0.082051282051282,0.082051282051282
48,4,1.6094379124341003,3.2188758248682006,0.08333333333333333,0.043478260869565216,0.20793650793650795,0.21700680272108844,1.3862943611198906,3.1780538303479458,0.0,0.0,0.15677655677655677,0.16099978452919628,1.0986122886681098,3.1354942159291497,0.0,0.0,0.10416666666666667,0.10737179487179487
438,1,1.0986122886681098,3.044522437723423,0.1,0.05263157894736842,0.13636363636363635,0.13636363636363635,0.6931471805599453,2.995732273553991,0.0,0.0,0.06666666666666661,0.06666666666666661,0.6931471805599453,2.9444389791664403,0.0,0.0,0.061403508771929884,0.061403508771929884
610,1,1.791759469228055,2.995732273553991,0.0,0.0,0.20595238095238097,0.24246031746031735,1.6094379124341003,2.9444389791664403,0.0,0.0,0.17832167832167833,0.19639249639249634,1.3862943611198906,2.8903717578961645,0.0,0.0,0.14586059102188126,0.15454545454545468
261,2,2.1972245773362196,3.1780538303479458,0.3448275862068966,0.20833333333333334,0.4070660522273426,0.4408602150537634,2.0794415416798357,3.1354942159291497,0.06896551724137931,0.03571428571428571,0.3304651080032739,0.3602390865602139,1.9459101490553132,3.091042453358316,0.0,0.0,0.28728613308323453,0.28977212803299757
518,5,1.3862943611198906,2.995732273553991,0.3,0.17647058823529413,0.23376623376623373,0.2727272727272727,1.0986122886681098,2.9444389791664403,0.1,0.05263157894736842,0.16363636363636366,0.16363636363636366,0.6931471805599453,2.8903717578961645,0.0,0.0,0.08148148148148159,0.08148148148148139
217,3,1.3862943611198906,2.772588722239781,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0986122886681098,2.70805020110221,0.125,0.06666666666666667,0.21875,0.21875,0.6931471805599453,2.6390573296152584,0.0,0.0,0.12087912087912096,0.12087912087912082
540,1,1.791759469228055,2.5649493574615367,0.26666666666666666,0.15384615384615385,0.35620915032679745,0.39869281045751637,1.6094379124341003,2.4849066497880004,0.14285714285714285,0.07692307692307693,0.3283625730994152,0.3283625730994152,1.3862943611198906,2.3978952727983707,0.0,0.0,0.2770921386306001,0.2770921386306001
168,2,2.3978952727983707,2.4849066497880004,0.2,0.1111111111111111,0.38087679516250944,0.5702191987906273,2.302585092994046,2.3978952727983707,0.0,0.0,0.4267285861713107,0.49439284485724116,2.1972245773362196,2.302585092994046,0.0,0.0,0.45182686594451305,0.46006063653122475
416,6,1.3862943611198906,2.833213344056216,0.26666666666666666,0.15384615384615385,0.28070175438596484,0.28070175438596495,1.0986122886681098,2.772588722239781,0.0,0.0,0.19117647058823528,0.19117647058823528,0.6931471805599453,2.70805020110221,0.0,0.0,0.1,0.1
635,3,1.3862943611198906,2.833213344056216,0.0,0.0,0.20050125313283212,0.20050125313283212,1.0986122886681098,2.772588722239781,0.0,0.0,0.12889273356401384,0.12889273356401384,0.6931471805599453,2.70805020110221,0.0,0.0,0.05925925925925928,0.05925925925925928
305,3,1.3862943611198906,2.4849066497880004,0.46153846153846156,0.3,0.42857142857142855,0.42857142857142855,1.0986122886681098,2.3978952727983707,0.0,0.0,0.244019138755981,0.24401913875598083,0.6931471805599453,2.302585092994046,0.0,0.0,0.14285714285714288,0.14285714285714288
393,12,1.6094379124341003,2.833213344056216,0.47058823529411764,0.3076923076923077,0.4,0.4,1.3862943611198906,2.772588722239781,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0986122886681098,2.70805020110221,0.25,0.14285714285714285,0.25,0.25
516,1,1.0986122886681098,2.995732273553991,0.1111111111111111,0.058823529411764705,0.1375661375661376,0.1375661375661376,0.6931471805599453,2.9444389791664403,0.0,0.0,0.07368421052631571,0.07368421052631571,0.6931471805599453,2.8903717578961645,0.0,0.0,0.06837606837606833,0.06837606837606833
186,2,1.3862943611198906,2.70805020110221,0.23529411764705882,0.13333333333333333,0.3235294117647059,0.3235294117647059,1.0986122886681098,2.6390573296152584,0.0,0.0,0.20980392156862743,0.20980392156862743,0.6931471805599453,2.5649493574615367,0.0,0.0,0.106508875739645,0.106508875739645
147,10,2.0794415416798357,2.70805020110221,0.19047619047619047,0.10526315789473684,0.3129251700680272,0.41156462585034004,1.9459101490553132,2.6390573296152584,0.0,0.0,0.31766516394184635,0.3366710118950627,1.791759469228055,2.5649493574615367,0.0,0.0,0.2774358974358974,0.28867102396514166
459,5,1.0986122886681098,2.4849066497880004,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.3076923076923077,0.6931471805599453,2.3978952727983707,0.0,0.0,0.13223140495867772,0.13223140495867772,0.6931471805599453,2.302585092994046,0.0,0.0,0.17142857142857135,0.17142857142857135
131,4,1.3862943611198906,2.1972245773362196,0.0,0.0,0.23376623376623373,0.25194805194805187,1.0986122886681098,2.0794415416798357,0.0,0.0,0.1934640522875817,0.1934640522875817,0.6931471805599453,1.9459101490553132,0.0,0.0,0.13714285714285715,0.13714285714285715
268,9,1.3862943611198906,2.5649493574615367,0.26666666666666666,0.15384615384615385,0.31111111111111106,0.3428571428571428,1.0986122886681098,2.4849066497880004,0.15384615384615385,0.08333333333333333,0.2692307692307692,0.2692307692307692,0.6931471805599453,2.3978952727983707,0.0,0.0,0.15384615384615377,0.15384615384615377
139,1,1.791759469228055,2.833213344056216,0.21052631578947367,0.11764705882352941,0.2857142857142857,0.3736961451247166,1.6094379124341003,2.772588722239781,0.0,0.0,0.2725146198830409,0.29005847953216385,1.3862943611198906,2.70805020110221,0.0,0.0,0.2436008886313146,0.2436008886313146
201,6,1.6094379124341003,3.044522437723423,0.2608695652173913,0.15,0.2888888888888889,0.3055555555555555,1.3862943611198906,2.995732273553991,0.09090909090909091,0.047619047619047616,0.2257742257742258,0.2257742257742258,1.0986122886681098,2.9444389791664403,0.0,0.0,0.1554858934169278,0.1554858934169278
613,9,1.791759469228055,2.4849066497880004,0.42857142857142855,0.2727272727272727,0.4180555555555556,0.4732142857142857,1.6094379124341003,2.3978952727983707,0.3076923076923077,0.18181818181818182,0.4237695078031213,0.46458583433373357,1.3862943611198906,2.302585092994046,0.16666666666666666,0.09090909090909091,0.4013377926421405,0.42697881828316614
560,11,1.0986122886681098,1.9459101490553132,0.25,0.14285714285714285,0.3928571428571428,0.3928571428571429,0.6931471805599453,1.791759469228055,0.0,0.0,0.25925925925925924,0.25925925925925924,0.6931471805599453,1.6094379124341003,0.0,0.0,0.2545454545454545,0.2545454545454545
355,9,1.3862943611198906,2.70805020110221,0.11764705882352941,0.0625,0.21568627450980388,0.21568627450980388,1.0986122886681098,2.6390573296152584,0.0,0.0,0.16084656084656088,0.16084656084656088,0.6931471805599453,2.5649493574615367,0.0,0.0,0.09615384615384616,0.09615384615384616
396,2,1.791759469228055,2.5649493574615367,0.23529411764705882,0.13333333333333333,0.3856209150326797,0.43137254901960786,1.6094379124341003,2.4849066497880004,0.0,0.0,0.3124183006535948,0.3412911363375759,1.3862943611198906,2.3978952727983707,0.0,0.0,0.2610738549200088,0.27125426297840083
545,6,1.3862943611198906,2.833213344056216,0.21052631578947367,0.11764705882352941,0.17894736842105266,0.2573099415204679,1.0986122886681098,2.772588722239781,0.0,0.0,0.1385620915032679,0.16070742022299112,0.6931471805599453,2.70805020110221,0.0,0.0,0.07999999999999995,0.07999999999999995
147,16,2.0794415416798357,2.5649493574615367,0.0,0.0,0.3899749373433584,0.3899749373433584,1.9459101490553132,2.4849066497880004,0.0,0.0,0.39973636513428906,0.41654308782336474,1.791759469228055,2.3978952727983707,0.0,0.0,0.37805128205128197,0.38144522144522136
98,3,3.5263605246161616,2.70805020110221,0.23255813953488372,0.13157894736842105,0.3745018574805809,0.42688280986153326,3.4965075614664802,2.6390573296152584,0.08888888888888889,0.046511627906976744,0.3857842864241213,0.39700187287390576,3.4657359027997265,2.5649493574615367,0.046511627906976744,0.023809523809523808,0.36469186262082753,0.3740149921064116
660,8,1.3862943611198906,1.9459101490553132,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.4444444444444444,1.0986122886681098,1.791759469228055,0.0,0.0,0.3015873015873015,0.3015873015873015,0.6931471805599453,1.6094379124341003,0.0,0.0,0.27692307692307694,0.27692307692307694
47,1,1.0986122886681098,2.6390573296152584,0.26666666666666666,0.15384615384615385,0.26666666666666666,0.26666666666666666,0.6931471805599453,2.5649493574615367,0.0,0.0,0.10256410256410248,0.10256410256410262,0.6931471805599453,2.4849066497880004,0.0,0.0,0.14492753623188412,0.14492753623188412
311,2,1.3862943611198906,2.6390573296152584,0.25,0.14285714285714285,0.2954545454545454,0.31818181818181823,1.0986122886681098,2.5649493574615367,0.0,0.0,0.18163265306122447,0.18163265306122447,0.6931471805599453,2.4849066497880004,0.0,0.0,0.09803921568627445,0.09803921568627445
623,9,1.3862943611198906,2.6390573296152584,0.13333333333333333,0.07142857142857142,0.28125,0.28125,1.0986122886681098,2.5649493574615367,0.0,0.0,0.16641604010025063,0.16641604010025063,0.6931471805599453,2.4849066497880004,0.0,0.0,0.09722222222222232,0.09722222222222217
31,6,1.6094379124341003,2.5649493574615367,0.26666666666666666,0.15384615384615385,0.3916666666666666,0.4,1.3862943611198906,2.4849066497880004,0.14285714285714285,0.07692307692307693,0.3241758241758242,0.347985347985348,1.0986122886681098,2.3978952727983707,0.0,0.0,0.23888888888888893,0.2388888888888888
117,2,1.6094379124341003,2.1972245773362196,0.5,0.3333333333333333,0.43650793650793657,0.5666666666666667,1.3862943611198906,2.0794415416798357,0.0,0.0,0.4318713450292398,0.4318713450292398,1.0986122886681098,1.9459101490553132,0.0,0.0,0.36243386243386244,0.36243386243386244
180,8,1.791759469228055,2.5649493574615367,0.11764705882352941,0.0625,0.2319327731092437,0.41764705882352937,1.6094379124341003,2.4849066497880004,0.0,0.0,0.23602959132370907,0.33737713267125025,1.3862943611198906,2.3978952727983707,0.0,0.0,0.22327416173570022,0.27505827505827507
