query_id,query_title_id,v1_unigrams_wmd,v1_unigrams_norm-wmd,v1_unigrams_q-skew,v1_unigrams_t-skew,v1_unigrams_q-kurtosis,v1_unigrams_t-kurtosis,v1_unigrams_cosine-distance,v1_unigrams_canberra-distance,v1_unigrams_cityblock-distance,v1_unigrams_euclidean-distance,v1_unigrams_minkowski-distance,v1_unigrams_braycurtis-distance
501,19,0.46523169774115086,0.14519940852338076,-0.20862585082463933,-0.2191198739559244,-0.07244831058085088,-0.05001452182287025,0.9984493934895399,112.55271701952893,4.997778340409747,0.4431448430783055,0.21453173376308798,0.5690975321321187
657,1,100.0,100.0,0.0,-0.2051621221090062,-3.0,-0.10013389098008219,0.0,200.0,5.610104264956236,0.49539083994978333,0.23915359062271074,1.0
226,3,100.0,100.0,0.0,-0.21426807901229386,-3.0,-0.04762222696983498,0.0,200.0,8.167472570064456,0.7232838932683661,0.34997808459157154,1.0
722,3,100.0,100.0,0.0,-0.20976212436481914,-3.0,-0.05596387201716713,0.0,200.0,5.331345043530225,0.4719092986766195,0.22825612180918134,1.0
138,7,100.0,100.0,0.0,-0.21930054934965473,-3.0,-0.04665702186428433,0.0,200.0,7.499472598249213,0.664400638931133,0.3215330090040105,1.0
377,11,0.38607864089770705,0.15030134377106472,-0.22340653903967914,-0.21354786138422388,-0.01931681815282138,-0.03966846098385135,0.9990440481049317,95.88390484359263,4.534123481266079,0.4015202060033679,0.1942489592486948,0.47252814101716006
148,9,0.664139448692805,0.3531101223500277,-0.04137315081254609,-0.21194878216631963,-0.05317478781434959,-0.045132105379932064,0.9575677943134535,175.07761366646253,6.901006618055544,0.6115787240885959,0.2960081495073935,0.8969360753279629
288,2,0.6290568126687407,0.3514801202523038,-0.19778476591480626,-0.21525099543827467,0.19408845729007673,-0.035148907129817,0.9373371454351418,180.15501107554485,6.495269905003044,0.5742270093775602,0.27770452730688255,0.9149287350868671
717,7,0.6721632163784726,0.2585186500979789,-0.19596014318928975,-0.21566660546609145,-0.032624006054006394,-0.05029637853027724,0.9920429488729879,164.5414496455618,7.178752925173285,0.6346687276008142,0.30702148236063653,0.8209389615843116
588,5,0.35240751025106193,0.19730417557543622,-0.20321172987601105,-0.21931311046082283,-0.07064560217994353,-0.03919793562069307,0.9990019288900057,97.1174218563336,3.8627512480892623,0.3426744608161951,0.16601225629610902,0.48590682960231685
688,14,0.6807488412663621,0.21601901549607294,-0.20563097379215256,-0.21505977045928307,-0.058724263708027635,-0.05160951116271173,0.9990073666340928,120.76016231055772,6.899922052496842,0.6115039913841966,0.2959251648282825,0.607063675973696
613,1,0.31127948645167025,0.20658240249416357,-0.19993669369531725,-0.2088718657841063,-0.07083226205203008,-0.05974389203281083,0.9997135765340363,8.012655462763735,0.09897131599564091,0.00851943926324703,0.004026138844586807,0.013569949235804285
681,5,0.8251242518482208,0.35542513804156334,-0.18629380810775598,-0.21823589635290316,0.0019232360601644238,-0.04689227050269862,0.9423349338834554,183.68667126461253,8.385495958985807,0.7418490348235319,0.3588975511746172,0.9343193805080323
255,3,0.33067392302226795,0.0884945008554167,-0.20468278991091768,-0.21405369530243487,-0.053995603246754786,-0.0516787658595681,0.9999254500476769,4.054659821735175,0.1623173248417515,0.014287972119434781,0.006904645207459907,0.0106691352714096
78,8,100.0,100.0,0.0,-0.2119029107306115,-3.0,-0.043431189058738884,0.0,200.0,6.247452375627042,0.5529058015375466,0.26755284034074855,1.0
48,4,0.41035645741074034,0.19008255618050446,-0.2185162574689219,-0.2149767793042039,-0.03722002143419534,-0.043495531717818725,0.9997216917565912,26.092455689796402,1.030268152431815,0.09083364528519657,0.0438697926312827,0.10446656711334469
438,1,100.0,100.0,0.0,-0.2149483745537127,-3.0,-0.04239624485542626,0.0,200.0,9.993741663845261,0.8852406087233109,0.4284486182862006,1.0
610,1,0.7155477581371038,0.20322286909127055,-0.2144303300905192,-0.21555034562539596,-0.032799212336841244,-0.05116344398889172,0.9985963538097652,134.59110940363544,7.880069496509,0.697075614785079,0.3371406484261769,0.6721080344360678
261,2,0.19511039256306317,0.12146244261572803,-0.2150511646665107,-0.2127081171171738,-0.0019339438831513789,-0.03406276969517785,0.9990898501851982,78.95660424912782,2.1047125327869938,0.18613157709613187,0.09004356619668981,0.38024764815245304
518,5,0.7180370745360853,0.10381216696163417,-0.25078423119991644,-0.2126459370102469,-0.09662286494396044,-0.04754897299189098,0.9942762370601359,155.45378763473792,8.25144191104143,0.7310467675130894,0.35380773368350726,0.7895405089159323
217,3,100.0,100.0,0.0,-0.2118714615714934,-3.0,-0.059715014687519385,0.0,200.0,5.612491524727044,0.4966752164404429,0.24021202077584725,1.0
540,1,0.2372367758502527,0.2498689623115362,-0.21661111325358903,-0.22121296689908237,-0.21496728883337424,-0.08732824261667993,0.9699002548522669,145.70262525061423,2.376383125186771,0.21109007998331264,0.1021269822676326,0.7474397545683256
168,2,0.25236887064306734,0.20380106652114094,-0.2184857755957526,-0.21009213198095414,-0.036821611678787836,-0.0454656467750314,0.9998200116934146,27.04911318316238,1.702814980615191,0.1514093738997424,0.07320143099303206,0.12013328818953228
416,6,0.6510852465879023,0.23316640153482557,-0.17211738825889267,-0.20935133422701302,-0.14845071467636695,-0.06383380864767174,0.9945123313863189,154.42708865357184,6.838500419240922,0.6053731205498065,0.2928551545726023,0.7815963759919211
635,3,100.0,100.0,0.0,-0.21046080216932161,-3.0,-0.050065657041158396,0.0,200.0,8.716196331666392,0.77119046480324,0.3731087840197762,1.0
305,3,0.6965053987977122,0.2255569306753739,-0.16827310207338328,-0.20970545698770027,-0.3996415772448896,-0.0630164462997822,0.9500404388462169,180.62412775971978,6.825862804600634,0.6047658054197057,0.29269578766359927,0.9136709669908661
393,12,0.24649372459679003,0.14501409084283257,-0.2148835410394903,-0.2038434670397403,-0.04779459674259057,-0.05161374422482856,0.9985848581660196,88.4282372044527,3.017267944110699,0.2675643070721671,0.1294470613303446,0.4392777544461249
516,1,100.0,100.0,0.0,-0.21754999024806218,-3.0,-0.0417176392948333,0.0,200.0,9.376125429063904,0.8307461928676331,0.4021168162917698,1.0
186,2,0.31523340835554603,0.21553064826325177,-0.24140994994017725,-0.20904484978018287,0.0017502875093935444,-0.07038447430545869,0.998661351181745,69.63589297995682,1.961543699977786,0.17202849883060956,0.08278909174745112,0.32383129599701793
147,10,0.48127390924041286,0.08142511349365597,-0.21384153798912214,-0.21812140649229067,-0.05423498237860036,-0.04754594535518164,0.9997403959969774,77.84159241140654,4.127125364832864,0.36512874831749903,0.17668253905744824,0.38327758309441684
459,5,100.0,100.0,0.0,-0.21397769888719373,-3.0,-0.045774416411262564,0.0,200.0,4.22439454053,0.3741649734102746,0.18104762529055365,1.0
131,4,1.1316330136033892,0.4213363910690546,-0.2250696976686952,-0.21577033103666457,-0.04207000326516841,-0.05147042302270233,0.996606670245163,158.08070961090203,10.497575833693798,0.9289321675151695,0.4493687586637519,0.7909903903678032
268,9,0.5285946781860769,0.3136768940227977,-0.18088456893586685,-0.2196973016608537,-0.0618721906429065,-0.05472263378897102,0.9578366032527428,169.7161066705892,5.1750436254056,0.45822446624462737,0.22167323310744524,0.8785469125900864
139,1,0.5358043030114861,0.2230532985825472,-0.24712574192718326,-0.2178413249111871,-0.006253200582111429,-0.05647099059807115,0.9977215774303718,129.74362420967853,5.689743199422082,0.5035937284289455,0.24350280476732836,0.6470611560062166
201,6,0.22936019357222426,0.2502656920623887,-0.20569915677677572,-0.20810179271330953,-0.07138328989302956,-0.06296507664760531,0.9997564862946086,12.010677358062132,0.2988163192365034,0.02660006528406861,0.012937835072675081,0.03785118358024101
613,9,0.1785604960406136,0.09412454759479759,-0.19993669369531725,-0.20408782192440456,-0.07083226205203008,-0.08392711045053813,0.9996621833752893,40.28252685091138,1.1362160572057292,0.10068506272141936,0.048707345586266444,0.18570688887540054
560,11,0.026752999434434304,0.39807670439781595,-0.19101160798107372,-0.22979378318326985,-0.09958224481762556,0.03318824980361024,0.9290673475253636,78.61803080327368,0.20618731975870713,0.018581073721102688,0.009146861581918181,0.2932546744923561
355,9,0.5199758004125118,0.4019246214200854,-0.21809884523162196,-0.21560562606508565,-0.15592735650433687,-0.06609355163560782,0.9830121594747081,159.17455223906262,4.934954811950471,0.4362222544897348,0.21092578012386362,0.8027651978205812
396,2,0.2817472302230563,0.1756830368802821,-0.19202559989670023,-0.21359033025979596,-0.1380902230204608,-0.06456337915521138,0.9975115676413939,101.76130127635402,2.7839859000826737,0.2470569160227779,0.11967074817381236,0.5091294048604125
545,6,0.4713031407108307,0.571688780892253,-0.025720707750724436,-0.21186666399895723,-0.13429203232204712,-0.06710646427044376,0.8395972643356123,178.9742550436389,4.446196145490225,0.3934732416501321,0.19022008761173007,0.9260240163386042
147,16,0.7546398224767636,0.12903020491096526,-0.21384153798912214,-0.2147997420273781,-0.05423498237860036,-0.03901261622764984,0.9996681899897785,100.26505305066146,6.519613766400472,0.5773344869762055,0.27951887610812154,0.49546994718245363
98,3,0.09992303420621454,0.1857864690575688,-0.21504337856584854,-0.2297098606022453,-0.05897216933848348,-0.023855590322027442,0.9983657596521602,68.12240106201148,1.1033287948402049,0.09698795453090411,0.04677509367134385,0.3111757394232359
660,8,0.4806818821559071,0.14445410740780829,-0.22154180885225228,-0.2084957853289416,-0.1015111859469835,-0.050232128995618464,0.9940522253789646,141.342660813747,4.657093910961521,0.4127802375465109,0.19983702851399213,0.7147740513880341
47,1,0.9723499135030746,0.45352451687586304,0.11898893587903864,-0.2116280808712871,-0.07383226658737607,-0.04408699651541559,0.8415413318190035,189.46646477375577,9.266074949292792,0.8204457172621383,0.39706418630618373,0.963736025292706
311,2,100.0,100.0,0.0,-0.21963007273800084,-3.0,-0.05622636941302517,0.0,200.0,2.274967007052813,0.2017934233617201,0.09765071546725719,1.0
623,9,0.4471721828706458,0.19946583012767316,-0.2142581488695858,-0.21346733487649935,-0.004168671772188048,-0.04789028206139978,0.9930550764946519,142.70668656241423,4.41434421958348,0.39064088247436085,0.18896729151007338,0.7118874034807591
31,6,0.27209982574962993,0.1518372044058234,-0.205140460076569,-0.2139159826178075,-0.06131750380491496,-0.0420992488001013,0.9997656496786628,9.577798460583116,0.1290238612134999,0.01151398655301764,0.0055877007902578905,0.015381137760335475
117,2,100.0,100.0,0.0,-0.21720470066630657,-3.0,-0.041828516158441076,0.0,200.0,5.481728924591076,0.4852895673132465,0.23488421066581766,1.0
180,8,0.4625900711522002,0.20051124890689806,-0.21207234306072575,-0.21285482189014135,-0.03690089853645162,-0.04739605909627498,0.9995385274503455,68.35194197320432,3.2441909585864774,0.28666603071020574,0.13861239695079763,0.33488410316925865
660,4,0.24512998373202233,0.1569147610486522,-0.22154180885225228,-0.21715917555665348,-0.1015111859469835,-0.038534051691699656,0.9938648595535742,118.7287172973909,2.7243625543433154,0.2419398954848556,0.11730919791235023,0.594692108486383
14,8,0.09115884753549863,0.27821765361853673,-0.24686292278175914,-0.23583843896448797,0.01279090892908874,-0.019926987809215202,0.9949885088190413,29.96271559033163,0.2225416470685862,0.020066745066544614,0.009806479420401864,0.09161263403136041
671,4,0.5515715179214583,0.20205817857773362,-0.2300589072046659,-0.21628173798864675,-0.14205638093803286,-0.043638879775158124,0.9909682691342802,157.36181655131966,5.918564157984609,0.5245863514037303,0.25404001834292184,0.7862175001084349
700,1,0.430438704661829,0.10303400013682688,-0.2079754684410086,-0.20976702788454848,-0.04664288277441386,-0.047264697564193714,0.9998378740464164,66.81013047702885,3.692435357030945,0.32707402774459887,0.1582506105218722,0.32254389130603994
156,6,0.14966381693592823,0.13540068213701792,-0.1986899716142203,-0.20129687375973446,-0.05853875666827113,-0.05882362359993687,0.9995575479635572,11.909259226341366,0.19473207683442803,0.017005065952115154,0.008141280947460711,0.03156617906308913
448,1,0.42095785470342634,0.13362129922576246,-0.21770667118554918,-0.2237569894054331,-0.023284451795265948,-0.02492752990302316,0.9990568104348605,13.714263428956347,0.18395971418840418,0.016086278948001118,0.00770750340743037,0.029906190661870037
504,2,0.3596092036600113,0.13847667181977258,-0.19224472479142676,-0.21007182866932025,-0.05616957879087714,-0.04839932111495582,0.9966481547502872,119.59029058843525,3.8498750355039295,0.3411952258058962,0.16511156519005565,0.6054089699296935
176,15,0.5202751579098623,0.3937585872580683,-0.15137184293229922,-0.21220857212681185,0.0065917001748050374,-0.057873019624833155,0.9489698504490712,172.43217791721713,5.48770667873489,0.48635675950137786,0.23520820166119524,0.8898806515758326
182,1,0.3049536827905119,0.5911251648366109,0.10774664127964274,-0.22572630316196113,-0.25824270473368927,-0.03558824655537496,0.7550150024335043,178.43876777774918,3.237867406406849,0.28692282934635355,0.13893309711143947,0.9259845765635472
267,2,0.5266384778984057,0.534587175427726,-0.1541519390420277,-0.21240484380906272,-0.15542050664677998,-0.03866130418544378,0.9547047065872212,175.02059707531856,5.37455535058557,0.47596085526418314,0.2304629481155576,0.891768090026139
148,6,0.34930061157908027,0.5821514785726745,-0.04137315081254609,-0.22005280363642207,-0.05317478781434959,-0.03708552574790769,0.9567703778428278,151.6033058220187,2.749682296366018,0.24390615636564458,0.11816669315017812,0.7768194270959066
486,9,0.33523221922370583,0.17717232829653487,-0.21334548307426235,-0.21458535659674488,-0.04220424156768754,-0.04945617106820732,0.9998755144592553,22.978948109720157,1.400809810272788,0.12418779263119512,0.06001792793759197,0.10293672815580174
725,15,0.3257411452595448,0.1415137748598322,-0.1998550264962915,-0.20934805958754832,-0.062014762679178936,-0.05255272409109324,0.9991861317330946,88.3676351626297,3.41477022694653,0.3024594824106234,0.14636747187744362,0.427015828752187
349,4,0.6480895031735897,0.17153908853184283,-0.18473169880664106,-0.21551349210605755,0.0321851283538952,-0.040466225245488374,0.983567891936315,169.87169814873977,6.8503735414645535,0.6063375801335648,0.2934282763330939,0.8586604259133142
409,1,0.8016185641924164,0.43643203349035103,-0.22527812633946426,-0.2166791665781953,0.0048267190459134746,-0.04208247706954893,0.9988156621529553,138.2213030277777,8.7379214333259,0.7726976120603775,0.37374824093532344,0.6826440808793348
136,9,0.31024127945512314,0.19180248766774957,-0.23230564153482608,-0.2172046948365611,-0.023528672155472385,-0.042807480124590125,0.9990370534282611,85.8062191018229,3.2664782439453726,0.2892100867778255,0.13988409335156507,0.4166962346618399
67,7,0.5822229844580196,0.2986572710906372,-0.2479285298916141,-0.21563006691106062,0.03499930003196283,-0.04647808419353794,0.9969551786884835,138.28752430569227,6.123443977997795,0.5413557600501846,0.2616734394310826,0.6977435585051105
489,2,0.6515570402232898,0.7421237212760365,-0.25576883093030717,-0.21307273899577928,-0.04997788730887054,-0.05404776516059551,0.7313756847408645,188.22472941489707,6.997931068374669,0.61888256756355,0.29914184731466764,0.9657612418818364
76,2,100.0,100.0,0.0,-0.2073381831174039,-3.0,-0.054851101536230296,0.0,200.0,3.942476992319743,0.34877606408839185,0.16867979947536493,1.0
259,3,0.7713338465166092,0.29402892568069694,-0.15750029937210336,-0.21313748574782018,-0.08117657314707127,-0.04809685510809958,0.9959170077535727,155.45671704618437,8.111027738413114,0.7185314320355841,0.3477908345809783,0.7812485510533907
658,2,0.5370018328665292,0.2852986322012398,-0.17820837038307358,-0.21525310557487953,-0.01765743401397346,-0.052376634227176755,0.9973792732146158,134.8640115274,5.766785033470265,0.5093433240329223,0.24631457830208695,0.6648214151190954
68,5,0.24377163030420243,0.4086614084385485,-0.0026245175821598466,-0.22666105753670657,-0.08413218813571266,-0.07643604871754617,0.9214457535120054,160.33832555577504,2.5617276734636913,0.22648429858685512,0.10944584155718391,0.8248959362377127
64,6,0.3917441238516093,0.322365757678163,-0.2232767099601089,-0.20795807309186254,-0.13012426828060164,-0.07810472164444615,0.9519768903342171,170.76340421403478,4.260788058198704,0.37533396742665187,0.1813172055506108,0.8610931924358128
47,3,0.626744545964518,0.513378815978242,0.11898893587903864,-0.20920545848348945,-0.07383226658737607,-0.04963265204281031,0.8412740166339049,186.59602114840615,6.499099706234301,0.5747708380474865,0.2780833560097775,0.9493455132600092
401,7,100.0,100.0,0.0,-0.21057446873840716,-3.0,-0.057729351753510905,0.0,200.0,7.650231108194612,0.6771607265209112,0.32750747588246915,1.0
340,12,0.1199340872598812,0.4427469831192493,-0.20167422804649257,-0.08654502985025872,-0.06101436524145809,-0.02265100220184646,0.9098820535475458,126.73498612441242,0.9675073433974527,0.08596332131278324,0.04157391416738772,0.6377917102873762
545,3,0.369714683871597,0.5180080056267232,-0.025720707750724436,-0.21107425946979622,-0.13429203232204712,-0.06406540942139483,0.8392825119296806,174.459057619468,3.81307834454209,0.33804159048155075,0.16346930909974242,0.9138199408526709
36,7,100.0,100.0,0.0,-0.22595207494541975,-3.0,-0.06494354552259951,0.0,200.0,1.1376136069975473,0.10061447786189137,0.048663777944001674,1.0
592,10,0.0883496765232375,0.1378220573009708,-0.23953046244068696,-0.22530891557031196,-0.061615383333798235,-0.034466998383614555,0.9989740418091314,17.786615800877748,0.18353161726747658,0.016078927208461567,0.007748752472783769,0.04260358374290155
726,6,0.6483679937727593,0.30775205228243274,-0.20443911510334295,-0.2111119803185686,-0.12436371650951683,-0.05853550168193111,0.9922281633825393,162.8397639433445,6.588457287070303,0.5830185159515199,0.28208298409742844,0.8156744720153912
75,5,0.5387038388411161,0.09203622105803468,-0.20613318747666237,-0.21676728155945205,-0.06653553459312356,-0.046129558350928246,0.99887369544218,111.94869014885964,5.232404163424917,0.46361566376463065,0.22442788994762594,0.5622772702823551
631,2,100.0,100.0,0.0,-0.2231488973347565,-3.0,-0.03352310444487561,0.0,200.0,1.963194506970467,0.17451847592162786,0.08456001109941443,1.0
167,20,0.3746978284480997,0.1787937968959713,-0.19671838177579082,-0.21845891413726382,-0.10871648387802724,-0.05125444036248217,0.9975310929844491,126.63618273144922,3.9256701281193274,0.34743447303297176,0.16826357570681133,0.6152076266263531
258,2,0.24176217642419684,0.201704031321467,-0.19634570846424743,-0.21435559634187795,-0.0919483321134762,-0.03923318024407729,0.9971786170844313,69.64709281652921,1.5249871210650783,0.13529939111893935,0.0656347134071984,0.3279320864233093
